t,x,y,z,xdot,ydot,zdot,des_x,des_y,des_z,des_xdot,des_ydot,des_zdot
12.55,1.798,4.5661,0.32727,-0.4211,0.24026,0.027799,1.4602,4.7553,0.34957,0,0,0
12.6,1.7768,4.5777,0.32866,-0.4259,0.22548,0.02781,1.4352,4.7553,0.35096,0,0,0
12.65,1.7554,4.5886,0.33005,-0.43041,0.21161,0.02782,1.4102,4.7553,0.35235,0,0,0
12.7,1.7338,4.5989,0.33144,-0.43465,0.19859,0.027828,1.3853,4.7553,0.35374,0,0,0
12.75,1.712,4.6085,0.33284,-0.43862,0.18637,0.027835,1.3603,4.7553,0.35514,0,0,0
12.8,1.69,4.6175,0.33423,-0.44235,0.17491,0.027841,1.3354,4.7553,0.35653,0,0,0
12.85,1.6677,4.626,0.33562,-0.44585,0.16415,0.027846,1.3104,4.7553,0.35792,0,0,0
12.9,1.6454,4.634,0.33701,-0.44913,0.15405,0.02785,1.2854,4.7553,0.35931,0,0,0
12.95,1.6228,4.6414,0.3384,-0.45221,0.14457,0.027854,1.2605,4.7553,0.36071,0,0,0
13,1.6002,4.6484,0.3398,-0.45511,0.13568,0.027857,1.2355,4.7553,0.3621,0,0,0
13.05,1.5773,4.655,0.34119,-0.45782,0.12733,0.027859,1.2106,4.7553,0.36349,0,0,0
13.1,1.5544,4.6612,0.34258,-0.46037,0.1195,0.027861,1.1856,4.7553,0.36489,0,0,0
13.15,1.5313,4.667,0.34398,-0.46276,0.11215,0.027862,1.1606,4.7553,0.36628,0,0,0
13.2,1.5081,4.6724,0.34537,-0.465,0.10525,0.027864,1.1357,4.7553,0.36767,0,0,0
13.25,1.4848,4.6775,0.34676,-0.46711,0.098771,0.027865,1.1107,4.7553,0.36906,0,0,0
13.3,1.4614,4.6823,0.34816,-0.46908,0.092695,0.027865,1.0858,4.7553,0.37046,0,0,0
13.35,1.4379,4.6868,0.34955,-0.47094,0.086992,0.027866,1.0608,4.7553,0.37185,0,0,0
13.4,1.4143,4.691,0.35094,-0.47268,0.08164,0.027866,1.0358,4.7553,0.37324,0,0,0
13.45,1.3906,4.6949,0.35234,-0.47431,0.076618,0.027866,1.0109,4.7553,0.37463,0,0,0
13.5,1.3669,4.6987,0.35373,-0.47584,0.071904,0.027866,0.98591,4.7553,0.37603,0,0,0
13.55,1.343,4.7021,0.35512,-0.47728,0.06748,0.027866,0.96095,4.7553,0.37742,0,0,0
13.6,1.3191,4.7054,0.35652,-0.47863,0.063329,0.027866,0.93598,4.7553,0.37881,0,0,0
13.65,1.2952,4.7085,0.35791,-0.4799,0.059433,0.027866,0.91102,4.7553,0.3802,0,0,0
13.7,1.2712,4.7114,0.3593,-0.48109,0.055776,0.027866,0.88606,4.7553,0.3816,0,0,0
13.75,1.2471,4.7141,0.3607,-0.4822,0.052345,0.027865,0.8611,4.7553,0.38299,0,0,0
13.8,1.2229,4.7166,0.36209,-0.48325,0.049125,0.027865,0.83614,4.7553,0.38438,0,0,0
13.85,1.1988,4.719,0.36348,-0.48423,0.046102,0.027865,0.81118,4.7553,0.38578,0,0,0
13.9,1.1745,4.7212,0.36488,-0.48515,0.043266,0.027864,0.78622,4.7553,0.38717,0,0,0
13.95,1.1502,4.7233,0.36627,-0.48602,0.040604,0.027864,0.76126,4.7553,0.38856,0,0,0
14,1.1259,4.7253,0.36766,-0.48683,0.038106,0.027863,0.73629,4.7553,0.38995,0,0,0
14.05,1.1016,4.7271,0.36905,-0.48759,0.035762,0.027863,0.71133,4.7553,0.39135,0,0,0
14.1,1.0772,4.7289,0.37045,-0.48831,0.033562,0.027863,0.68637,4.7553,0.39274,0,0,0
14.15,1.0527,4.7305,0.37184,-0.48898,0.031497,0.027862,0.66141,4.7553,0.39413,0,0,0
14.2,1.0283,4.732,0.37323,-0.48961,0.029559,0.027862,0.63645,4.7553,0.39552,0,0,0
14.25,1.0038,4.7334,0.37463,-0.4902,0.027741,0.027862,0.61149,4.7553,0.39692,0,0,0
14.3,0.97924,4.7348,0.37602,-0.49076,0.026034,0.027861,0.58653,4.7553,0.39831,0,0,0
14.35,0.95469,4.736,0.37741,-0.49128,0.024433,0.027861,0.56157,4.7553,0.3997,0,0,0
14.4,0.93011,4.7372,0.37881,-0.49177,0.022929,0.02786,0.53661,4.7553,0.40109,0,0,0
14.45,0.90551,4.7383,0.3802,-0.49223,0.021519,0.02786,0.51164,4.7553,0.40249,0,0,0
14.5,0.88089,4.7394,0.38159,-0.49266,0.020195,0.02786,0.48668,4.7553,0.40388,0,0,0
14.55,0.85625,4.7404,0.38299,-0.49306,0.018952,0.027859,0.46172,4.7553,0.40527,0,0,0
14.6,0.83159,4.7413,0.38438,-0.49344,0.017786,0.027859,0.43676,4.7553,0.40667,0,0,0
14.65,0.8069,4.7421,0.38577,-0.4938,0.016692,0.027859,0.4118,4.7553,0.40806,0,0,0
14.7,0.78221,4.7429,0.38716,-0.49413,0.015665,0.027859,0.38684,4.7553,0.40945,0,0,0
14.75,0.75749,4.7437,0.38856,-0.49444,0.014702,0.027858,0.36188,4.7553,0.41084,0,0,0
14.8,0.73276,4.7444,0.38995,-0.49474,0.013797,0.027858,0.33692,4.7553,0.41224,0,0,0
14.85,0.70802,4.7451,0.39134,-0.49501,0.012948,0.027858,0.31195,4.7553,0.41363,0,0,0
14.9,0.68326,4.7457,0.39274,-0.49527,0.012152,0.027858,0.28699,4.7553,0.41502,0,0,0
14.95,0.65849,4.7463,0.39413,-0.49552,0.011404,0.027857,0.26203,4.7553,0.41641,0,0,0
15,0.63371,4.7469,0.39552,-0.49574,0.010703,0.027857,0.23707,4.7553,0.41781,0,0,0
15.05,0.60892,4.7474,0.39691,-0.49596,0.010044,0.027857,0.21211,4.7553,0.4192,0,0,0
15.1,0.58411,4.7479,0.39831,-0.49616,0.0094262,0.027857,0.18715,4.7553,0.42059,0,0,0
15.15,0.5593,4.7483,0.3997,-0.49635,0.0088462,0.027857,0.16219,4.7553,0.42199,0,0,0
15.2,0.53448,4.7487,0.40109,-0.49652,0.008302,0.027857,0.13723,4.7553,0.42338,0,0,0
15.25,0.50965,4.7491,0.40249,-0.49669,0.0077913,0.027856,0.11227,4.7553,0.42477,0,0,0
15.3,0.48481,4.7495,0.40388,-0.49685,0.0073119,0.027856,0.087304,4.7553,0.42616,0,0,0
15.35,0.45996,4.7499,0.40527,-0.49699,0.0068621,0.027856,0.062343,4.7553,0.42756,0,0,0
15.4,0.43511,4.7502,0.40666,-0.49713,0.0064399,0.027856,0.037382,4.7553,0.42895,0,0,0
15.45,0.41025,4.7505,0.40806,-0.49726,0.0060437,0.027856,0.012421,4.7553,0.43034,0,0,0
15.5,0.38539,4.7508,0.40945,-0.49738,0.0056719,0.027856,-0.01254,4.7553,0.43173,0,0,0
15.55,0.36051,4.7511,0.41084,-0.49749,0.005323,0.027856,-0.037502,4.7553,0.43313,0,0,0
15.6,0.33564,4.7513,0.41224,-0.4976,0.0049955,0.027855,-0.062463,4.7553,0.43452,0,0,0
15.65,0.31075,4.7516,0.41363,-0.4977,0.0046882,0.027855,-0.087424,4.7553,0.43591,0,0,0
15.7,0.28587,4.7518,0.41502,-0.49779,0.0043997,0.027855,-0.11239,4.7553,0.4373,0,0,0
15.75,0.26098,4.752,0.41641,-0.49788,0.0041291,0.027855,-0.13735,4.7553,0.4387,0,0,0
15.8,0.23608,4.7522,0.41781,-0.49796,0.003875,0.027855,-0.16231,4.7553,0.44009,0,0,0
15.85,0.21118,4.7524,0.4192,-0.49804,0.0036366,0.027855,-0.18727,4.7553,0.44148,0,0,0
15.9,0.18628,4.7526,0.42059,-0.49811,0.0034129,0.027855,-0.21223,4.7553,0.44288,0,0,0
15.95,0.16137,4.7528,0.42198,-0.49818,0.0032029,0.027855,-0.23719,4.7553,0.44427,0,0,0
16,0.13646,4.7529,0.42338,-0.49825,0.0030059,0.027855,-0.26215,4.7553,0.44566,0,0,0
16.05,0.11154,4.7531,0.42477,-0.49831,0.002821,0.027855,-0.28711,4.7553,0.44705,0,0,0
16.1,0.086626,4.7532,0.42616,-0.49836,0.0026474,0.027855,-0.31207,4.7553,0.44845,0,0,0
16.15,0.061707,4.7533,0.42756,-0.49842,0.0024845,0.027855,-0.33704,4.7553,0.44984,0,0,0
16.2,0.036785,4.7534,0.42895,-0.49847,0.0023317,0.027855,-0.362,4.7553,0.45123,0,0,0
16.25,0.011861,4.7536,0.43034,-0.49851,0.0021882,0.027855,-0.38696,4.7553,0.45262,0,0,0
16.3,-0.013066,4.7537,0.43173,-0.49856,0.0020536,0.027855,-0.41192,4.7553,0.45402,0,0,0
16.35,-0.037995,4.7538,0.43313,-0.4986,0.0019273,0.027854,-0.43688,4.7553,0.45541,0,0,0
16.4,-0.062926,4.7539,0.43452,-0.49864,0.0018087,0.027854,-0.46184,4.7553,0.4568,0,0,0
16.45,-0.087859,4.7539,0.43591,-0.49867,0.0016974,0.027854,-0.4868,4.7553,0.4582,0,0,0
16.5,-0.11279,4.754,0.4373,-0.49871,0.001593,0.027854,-0.51176,4.7553,0.45959,0,0,0
16.55,-0.13773,4.7541,0.4387,-0.49874,0.001495,0.027854,-0.53673,4.7553,0.46098,0,0,0
16.6,-0.16267,4.7542,0.44009,-0.49877,0.001403,0.027854,-0.56169,4.7553,0.46237,0,0,0
16.65,-0.18761,4.7542,0.44148,-0.4988,0.0013167,0.027854,-0.58665,4.7553,0.46377,0,0,0
16.7,-0.21255,4.7543,0.44288,-0.49882,0.0012357,0.027854,-0.61161,4.7553,0.46516,0,0,0
16.75,-0.23749,4.7544,0.44427,-0.49885,0.0011597,0.027854,-0.63657,4.7553,0.46655,0,0,0
16.8,-0.26243,4.7544,0.44566,-0.49887,0.0010883,0.027854,-0.66153,4.7553,0.46794,0,0,0
16.85,-0.28737,4.7545,0.44705,-0.49889,0.0010214,0.027854,-0.68649,4.7553,0.46934,0,0,0
16.9,-0.31232,4.7545,0.44845,-0.49891,0.00095855,0.027854,-0.71145,4.7553,0.47073,0,0,0
16.95,-0.33727,4.7546,0.44984,-0.49893,0.00089958,0.027854,-0.73641,4.7553,0.47212,0,0,0
17,-0.36221,4.7546,0.45123,-0.49895,0.00084423,0.027854,-0.76138,4.7553,0.47351,0,0,0
17.05,-0.38716,4.7547,0.45262,-0.49897,0.0007923,0.027854,-0.78634,4.7553,0.47491,0,0,0
17.1,-0.41211,4.7547,0.45402,-0.49898,0.00074355,0.027854,-0.8113,4.7553,0.4763,0,0,0
17.15,-0.43706,4.7547,0.45541,-0.499,0.00069781,0.027854,-0.83626,4.7553,0.47769,0,0,0
17.2,-0.46201,4.7548,0.4568,-0.49901,0.00065488,0.027854,-0.86122,4.7553,0.47909,0,0,0
17.25,-0.48696,4.7548,0.4582,-0.49902,0.00061459,0.027854,-0.88618,4.7553,0.48048,0,0,0
17.3,-0.51191,4.7548,0.45959,-0.49904,0.00057678,0.027854,-0.91114,4.7553,0.48187,0,0,0
17.35,-0.53686,4.7549,0.46098,-0.49905,0.00054129,0.027854,-0.9361,4.7553,0.48326,0,0,0
17.4,-0.56182,4.7549,0.46237,-0.49906,0.00050799,0.027854,-0.96107,4.7553,0.48466,0,0,0
17.45,-0.58677,4.7549,0.46377,-0.49907,0.00047674,0.027854,-0.98603,4.7553,0.48605,0,0,0
17.5,-0.61172,4.7549,0.46516,-0.49908,0.00044741,0.027854,-1.011,4.7553,0.48744,0,0,0
17.55,-0.63668,4.755,0.46655,-0.49909,0.00041989,0.027854,-1.0359,4.7553,0.48883,0,0,0
17.6,-0.66163,4.755,0.46794,-0.4991,0.00039405,0.027854,-1.0609,4.7553,0.49023,0,0,0
17.65,-0.68659,4.755,0.46934,-0.4991,0.00036981,0.027854,-1.0859,4.7553,0.49162,0,0,0
17.7,-0.71154,4.755,0.47073,-0.49911,0.00034706,0.027854,-1.1108,4.7553,0.49301,0,0,0
17.75,-0.7365,4.755,0.47212,-0.49912,0.00032571,0.027854,-1.1358,4.7553,0.49441,0,0,0
17.8,-0.76145,4.755,0.47351,-0.49912,0.00030567,0.027854,-1.1608,4.7553,0.4958,0,0,0
17.85,-0.78641,4.7551,0.47491,-0.49913,0.00028687,0.027854,-1.1857,4.7553,0.49719,0,0,0
17.9,-0.81137,4.7551,0.4763,-0.49914,0.00026922,0.027854,-1.2107,4.7553,0.49858,0,0,0
17.95,-0.83632,4.7551,0.47769,-0.49914,0.00025265,0.027854,-1.2356,4.7553,0.49998,0,0,0
18,-0.86128,4.7551,0.47909,-0.49915,0.00023711,0.027854,-1.2606,4.7553,0.50137,0,0,0
18.05,-0.88624,4.7551,0.48048,-0.49915,0.00022252,0.027854,-1.2856,4.7553,0.50276,0,0,0
18.1,-0.9112,4.7551,0.48187,-0.49916,0.00020883,0.027854,-1.3105,4.7553,0.50415,0,0,0
18.15,-0.93615,4.7551,0.48326,-0.49916,0.00019599,0.027854,-1.3355,4.7553,0.50555,0,0,0
18.2,-0.96111,4.7551,0.48466,-0.49916,0.00018393,0.027854,-1.3604,4.7553,0.50694,0,0,0
18.25,-0.98607,4.7551,0.48605,-0.49917,0.00017261,0.027854,-1.3854,4.7553,0.50833,0,0,0
18.3,-1.011,4.7552,0.48744,-0.49917,0.00016199,0.027854,-1.4104,4.7553,0.50972,0,0,0
18.35,-1.036,4.7552,0.48883,-0.49917,0.00015203,0.027854,-1.4353,4.7553,0.51112,0,0,0
18.4,-1.0609,4.7552,0.49023,-0.49918,0.00014267,0.027854,-1.4603,4.7553,0.51251,0,0,0
18.45,-1.0859,4.7552,0.49162,-0.49918,0.0001339,0.027854,-1.4852,4.7553,0.5139,0,0,0
18.5,-1.1109,4.7552,0.49301,-0.49918,0.00012566,0.027854,-1.5102,4.7553,0.5153,0,0,0
18.55,-1.1358,4.7552,0.49441,-0.49919,0.00011793,0.027854,-1.5352,4.7553,0.51669,0,0,0
18.6,-1.1608,4.7551,0.4958,-0.4974,-0.0053955,0.027803,-1.5573,4.7464,0.51808,0,0,0
18.65,-1.1855,4.7544,0.49719,-0.49131,-0.024156,0.027771,-1.5775,4.7318,0.51947,0,0,0
18.7,-1.2099,4.7528,0.49857,-0.48596,-0.040627,0.027788,-1.5976,4.7171,0.52087,0,0,0
18.75,-1.2341,4.7503,0.49996,-0.48091,-0.056185,0.027801,-1.6178,4.7024,0.52226,0,0,0
18.8,-1.258,4.7472,0.50135,-0.47617,-0.070781,0.027812,-1.638,4.6878,0.52365,0,0,0
18.85,-1.2817,4.7433,0.50275,-0.47172,-0.084479,0.027822,-1.6582,4.6731,0.52504,0,0,0
18.9,-1.3052,4.7387,0.50414,-0.46755,-0.097334,0.02783,-1.6784,4.6584,0.52644,0,0,0
18.95,-1.3285,4.7336,0.50553,-0.46363,-0.1094,0.027836,-1.6986,4.6437,0.52783,0,0,0
19,-1.3515,4.7278,0.50692,-0.45996,-0.12072,0.027842,-1.7188,4.6291,0.52922,0,0,0
19.05,-1.3745,4.7215,0.50831,-0.45651,-0.13135,0.027847,-1.739,4.6144,0.53062,0,0,0
19.1,-1.3972,4.7147,0.50971,-0.45327,-0.14132,0.027851,-1.7592,4.5997,0.53201,0,0,0
19.15,-1.4198,4.7074,0.5111,-0.45023,-0.15068,0.027854,-1.7794,4.585,0.5334,0,0,0
19.2,-1.4422,4.6996,0.51249,-0.44738,-0.15946,0.027857,-1.7996,4.5704,0.53479,0,0,0
19.25,-1.4645,4.6914,0.51388,-0.4447,-0.1677,0.027859,-1.8198,4.5557,0.53619,0,0,0
19.3,-1.4867,4.6829,0.51528,-0.44219,-0.17544,0.027861,-1.84,4.541,0.53758,0,0,0
19.35,-1.5088,4.6739,0.51667,-0.43983,-0.1827,0.027863,-1.8602,4.5264,0.53897,0,0,0
19.4,-1.5307,4.6646,0.51806,-0.43762,-0.18951,0.027864,-1.8804,4.5117,0.54036,0,0,0
19.45,-1.5525,4.655,0.51946,-0.43555,-0.1959,0.027865,-1.9006,4.497,0.54176,0,0,0
19.5,-1.5742,4.645,0.52085,-0.4336,-0.2019,0.027865,-1.9208,4.4823,0.54315,0,0,0
19.55,-1.5959,4.6348,0.52224,-0.43177,-0.20753,0.027866,-1.9409,4.4677,0.54454,0,0,0
19.6,-1.6174,4.6243,0.52364,-0.43005,-0.21282,0.027866,-1.9611,4.453,0.54593,0,0,0
19.65,-1.6389,4.6135,0.52503,-0.42844,-0.21778,0.027866,-1.9813,4.4383,0.54733,0,0,0
19.7,-1.6603,4.6025,0.52642,-0.42693,-0.22243,0.027866,-2.0015,4.4237,0.54872,0,0,0
19.75,-1.6816,4.5913,0.52782,-0.42551,-0.2268,0.027866,-2.0217,4.409,0.55011,0,0,0
19.8,-1.7028,4.5798,0.52921,-0.42418,-0.2309,0.027866,-2.0419,4.3943,0.55151,0,0,0
19.85,-1.724,4.5682,0.5306,-0.42293,-0.23475,0.027866,-2.0621,4.3796,0.5529,0,0,0
19.9,-1.7451,4.5563,0.532,-0.42176,-0.23836,0.027866,-2.0823,4.365,0.55429,0,0,0
19.95,-1.7662,4.5443,0.53339,-0.42066,-0.24175,0.027865,-2.1025,4.3503,0.55568,0,0,0
20,-1.7872,4.5322,0.53478,-0.41963,-0.24493,0.027865,-2.1227,4.3356,0.55708,0,0,0
20.05,-1.8081,4.5199,0.53618,-0.41866,-0.24791,0.027865,-2.1429,4.321,0.55847,0,0,0
20.1,-1.8291,4.5074,0.53757,-0.41775,-0.25071,0.027864,-2.1631,4.3063,0.55986,0,0,0
20.15,-1.8499,4.4948,0.53896,-0.4169,-0.25334,0.027864,-2.1833,4.2916,0.56125,0,0,0
20.2,-1.8707,4.4821,0.54036,-0.4161,-0.25581,0.027863,-2.2035,4.2769,0.56265,0,0,0
20.25,-1.8915,4.4692,0.54175,-0.41535,-0.25812,0.027863,-2.2237,4.2623,0.56404,0,0,0
20.3,-1.9123,4.4562,0.54314,-0.41464,-0.2603,0.027863,-2.2439,4.2476,0.56543,0,0,0
20.35,-1.933,4.4432,0.54453,-0.41398,-0.26233,0.027862,-2.2641,4.2329,0.56683,0,0,0
20.4,-1.9537,4.43,0.54593,-0.41336,-0.26425,0.027862,-2.2842,4.2183,0.56822,0,0,0
20.45,-1.9743,4.4168,0.54732,-0.41277,-0.26604,0.027861,-2.3044,4.2036,0.56961,0,0,0
20.5,-1.995,4.4034,0.54871,-0.41223,-0.26773,0.027861,-2.3246,4.1889,0.571,0,0,0
20.55,-2.0156,4.39,0.55011,-0.41171,-0.26931,0.027861,-2.3448,4.1742,0.5724,0,0,0
20.6,-2.0361,4.3765,0.5515,-0.41123,-0.27079,0.02786,-2.365,4.1596,0.57379,0,0,0
20.65,-2.0567,4.3629,0.55289,-0.41078,-0.27219,0.02786,-2.3852,4.1449,0.57518,0,0,0
20.7,-2.0772,4.3493,0.55429,-0.41035,-0.27349,0.02786,-2.4054,4.1302,0.57657,0,0,0
20.75,-2.0977,4.3356,0.55568,-0.40996,-0.27472,0.027859,-2.4256,4.1155,0.57797,0,0,0
20.8,-2.1182,4.3218,0.55707,-0.40958,-0.27587,0.027859,-2.4458,4.1009,0.57936,0,0,0
20.85,-2.1387,4.308,0.55846,-0.40923,-0.27695,0.027859,-2.466,4.0862,0.58075,0,0,0
20.9,-2.1591,4.2941,0.55986,-0.4089,-0.27797,0.027859,-2.4862,4.0715,0.58214,0,0,0
20.95,-2.1796,4.2802,0.56125,-0.40859,-0.27892,0.027858,-2.5064,4.0569,0.58354,0,0,0
21,-2.2,4.2662,0.56264,-0.4083,-0.27981,0.027858,-2.5266,4.0422,0.58493,0,0,0
21.05,-2.2204,4.2522,0.56404,-0.40803,-0.28065,0.027858,-2.5468,4.0275,0.58632,0,0,0
21.1,-2.2408,4.2381,0.56543,-0.40778,-0.28144,0.027858,-2.567,4.0128,0.58772,0,0,0
21.15,-2.2612,4.2241,0.56682,-0.40754,-0.28218,0.027857,-2.5872,3.9982,0.58911,0,0,0
21.2,-2.2815,4.2099,0.56822,-0.40731,-0.28287,0.027857,-2.6073,3.9835,0.5905,0,0,0
21.25,-2.3019,4.1958,0.56961,-0.4071,-0.28352,0.027857,-2.6275,3.9688,0.59189,0,0,0
21.3,-2.3223,4.1816,0.571,-0.4069,-0.28413,0.027857,-2.6477,3.9542,0.59329,0,0,0
21.35,-2.3426,4.1674,0.57239,-0.40672,-0.2847,0.027857,-2.6679,3.9395,0.59468,0,0,0
21.4,-2.3629,4.1531,0.57379,-0.40654,-0.28524,0.027856,-2.6881,3.9248,0.59607,0,0,0
21.45,-2.3832,4.1388,0.57518,-0.40638,-0.28574,0.027856,-2.7083,3.9101,0.59746,0,0,0
21.5,-2.4036,4.1245,0.57657,-0.40622,-0.28622,0.027856,-2.7285,3.8955,0.59886,0,0,0
21.55,-2.4239,4.1102,0.57796,-0.40608,-0.28666,0.027856,-2.7487,3.8808,0.60025,0,0,0
21.6,-2.4442,4.0959,0.57936,-0.40594,-0.28708,0.027856,-2.7689,3.8661,0.60164,0,0,0
21.65,-2.4645,4.0815,0.58075,-0.40582,-0.28747,0.027856,-2.7891,3.8515,0.60304,0,0,0
21.7,-2.4848,4.0671,0.58214,-0.4057,-0.28784,0.027856,-2.8093,3.8368,0.60443,0,0,0
21.75,-2.505,4.0527,0.58354,-0.40559,-0.28818,0.027856,-2.8295,3.8221,0.60582,0,0,0
21.8,-2.5253,4.0383,0.58493,-0.40548,-0.2885,0.027855,-2.8497,3.8074,0.60721,0,0,0
21.85,-2.5456,4.0239,0.58632,-0.40538,-0.28881,0.027855,-2.8699,3.7928,0.60861,0,0,0
21.9,-2.5658,4.0094,0.58771,-0.40529,-0.28909,0.027855,-2.8901,3.7781,0.61,0,0,0
21.95,-2.5861,3.995,0.58911,-0.4052,-0.28936,0.027855,-2.9103,3.7634,0.61139,0,0,0
22,-2.6064,3.9805,0.5905,-0.40512,-0.28961,0.027855,-2.9305,3.7488,0.61278,0,0,0
22.05,-2.6266,3.966,0.59189,-0.40505,-0.28985,0.027855,-2.9506,3.7341,0.61418,0,0,0
22.1,-2.6469,3.9515,0.59329,-0.40497,-0.29007,0.027855,-2.9708,3.7194,0.61557,0,0,0
22.15,-2.6671,3.937,0.59468,-0.40491,-0.29027,0.027855,-2.991,3.7047,0.61696,0,0,0
22.2,-2.6874,3.9225,0.59607,-0.40484,-0.29047,0.027855,-3.0112,3.6901,0.61835,0,0,0
22.25,-2.7076,3.908,0.59746,-0.40478,-0.29065,0.027855,-3.0314,3.6754,0.61975,0,0,0
22.3,-2.7278,3.8934,0.59886,-0.40473,-0.29082,0.027855,-3.0516,3.6607,0.62114,0,0,0
22.35,-2.7481,3.8789,0.60025,-0.40468,-0.29098,0.027855,-3.0718,3.6461,0.62253,0,0,0
22.4,-2.7683,3.8643,0.60164,-0.40463,-0.29113,0.027855,-3.092,3.6314,0.62393,0,0,0
22.45,-2.7885,3.8498,0.60303,-0.40458,-0.29128,0.027855,-3.1122,3.6167,0.62532,0,0,0
22.5,-2.8088,3.8352,0.60443,-0.40454,-0.29141,0.027855,-3.1324,3.602,0.62671,0,0,0
22.55,-2.829,3.8206,0.60582,-0.4045,-0.29153,0.027854,-3.1526,3.5874,0.6281,0,0,0
22.6,-2.8492,3.806,0.60721,-0.40446,-0.29165,0.027854,-3.1728,3.5727,0.6295,0,0,0
22.65,-2.8694,3.7914,0.60861,-0.40442,-0.29176,0.027854,-3.193,3.558,0.63089,0,0,0
22.7,-2.8897,3.7769,0.61,-0.40439,-0.29186,0.027854,-3.2132,3.5433,0.63228,0,0,0
22.75,-2.9099,3.7623,0.61139,-0.40436,-0.29196,0.027854,-3.2334,3.5287,0.63367,0,0,0
22.8,-2.9301,3.7477,0.61278,-0.40433,-0.29205,0.027854,-3.2536,3.514,0.63507,0,0,0
22.85,-2.9503,3.7331,0.61418,-0.4043,-0.29214,0.027854,-3.2738,3.4993,0.63646,0,0,0
22.9,-2.9705,3.7184,0.61557,-0.40428,-0.29222,0.027854,-3.2939,3.4847,0.63785,0,0,0
22.95,-2.9907,3.7038,0.61696,-0.40425,-0.29229,0.027854,-3.3141,3.47,0.63925,0,0,0
23,-3.011,3.6892,0.61835,-0.40423,-0.29236,0.027854,-3.3343,3.4553,0.64064,0,0,0
23.05,-3.0312,3.6746,0.61975,-0.40421,-0.29243,0.027854,-3.3545,3.4406,0.64203,0,0,0
23.1,-3.0514,3.66,0.62114,-0.40419,-0.29249,0.027854,-3.3747,3.426,0.64342,0,0,0
23.15,-3.0716,3.6454,0.62253,-0.40417,-0.29255,0.027854,-3.3949,3.4113,0.64482,0,0,0
23.2,-3.0918,3.6307,0.62393,-0.40415,-0.2926,0.027854,-3.4151,3.3966,0.64621,0,0,0
23.25,-3.112,3.6161,0.62532,-0.40413,-0.29265,0.027854,-3.4353,3.382,0.6476,0,0,0
23.3,-3.1322,3.6015,0.62671,-0.40412,-0.2927,0.027854,-3.4555,3.3673,0.64899,0,0,0
23.35,-3.1524,3.5868,0.6281,-0.4041,-0.29275,0.027854,-3.4757,3.3526,0.65039,0,0,0
23.4,-3.1726,3.5722,0.6295,-0.40409,-0.29279,0.027854,-3.4959,3.3379,0.65178,0,0,0
23.45,-3.1928,3.5575,0.63089,-0.40408,-0.29283,0.027854,-3.5161,3.3233,0.65317,0,0,0
23.5,-3.213,3.5429,0.63228,-0.40407,-0.29287,0.027854,-3.5363,3.3086,0.65456,0,0,0
23.55,-3.2332,3.5283,0.63367,-0.40405,-0.2929,0.027854,-3.5565,3.2939,0.65596,0,0,0
23.6,-3.2534,3.5136,0.63507,-0.40404,-0.29293,0.027854,-3.5767,3.2793,0.65735,0,0,0
23.65,-3.2736,3.499,0.63646,-0.40403,-0.29297,0.027854,-3.5969,3.2646,0.65874,0,0,0
23.7,-3.2938,3.4843,0.63785,-0.40402,-0.29299,0.027854,-3.617,3.2499,0.66014,0,0,0
23.75,-3.314,3.4697,0.63924,-0.40401,-0.29302,0.027854,-3.6372,3.2352,0.66153,0,0,0
23.8,-3.3342,3.455,0.64064,-0.40401,-0.29305,0.027854,-3.6574,3.2206,0.66292,0,0,0
23.85,-3.3544,3.4404,0.64203,-0.404,-0.29307,0.027854,-3.6776,3.2059,0.66431,0,0,0
23.9,-3.3746,3.4257,0.64342,-0.40399,-0.29309,0.027854,-3.6978,3.1912,0.66571,0,0,0
23.95,-3.3948,3.411,0.64482,-0.40398,-0.29311,0.027854,-3.718,3.1766,0.6671,0,0,0
24,-3.415,3.3964,0.64621,-0.40398,-0.29313,0.027854,-3.7382,3.1619,0.66849,0,0,0
24.05,-3.4352,3.3817,0.6476,-0.40397,-0.29315,0.027854,-3.7584,3.1472,0.66988,0,0,0
24.1,-3.4554,3.3671,0.64899,-0.40397,-0.29317,0.027854,-3.7786,3.1325,0.67128,0,0,0
24.15,-3.4756,3.3524,0.65039,-0.40396,-0.29319,0.027854,-3.7988,3.1179,0.67267,0,0,0
24.2,-3.4958,3.3378,0.65178,-0.40396,-0.2932,0.027854,-3.819,3.1032,0.67406,0,0,0
24.25,-3.516,3.3231,0.65317,-0.40395,-0.29322,0.027854,-3.8392,3.0885,0.67546,0,0,0
24.3,-3.5362,3.3084,0.65456,-0.40395,-0.29323,0.027854,-3.8594,3.0739,0.67685,0,0,0
24.35,-3.5564,3.2938,0.65596,-0.40394,-0.29324,0.027854,-3.8796,3.0592,0.67824,0,0,0
24.4,-3.5766,3.2791,0.65735,-0.40394,-0.29325,0.027854,-3.8998,3.0445,0.67963,0,0,0
24.45,-3.5968,3.2645,0.65874,-0.40394,-0.29327,0.027854,-3.92,3.0298,0.68103,0,0,0
24.5,-3.617,3.2498,0.66014,-0.40393,-0.29328,0.027854,-3.9402,3.0152,0.68242,0,0,0
24.55,-3.6372,3.2351,0.66153,-0.40393,-0.29329,0.027854,-3.9603,3.0005,0.68381,0,0,0
