t,x,y,z,xdot,ydot,zdot,qw,qx,qy,qz,p,q,r
11.2,0.7761,0.10371,1.7685,-0.01524,0.5026,0.059417,0.99986,-0.00039318,0.016428,6.4591e-06,0.020057,0.0063845,-0.00065922
11.21,0.77593,0.10874,1.7691,-0.01846,0.50251,0.059378,0.99987,-0.0004935,0.016396,8.0917e-06,0.020055,0.0063867,-0.00065798
11.22,0.77573,0.11376,1.7697,-0.021674,0.5024,0.05934,0.99987,-0.00059382,0.016364,9.7179e-06,0.020057,0.006382,-0.00065665
11.23,0.7755,0.11879,1.7703,-0.024881,0.50228,0.059302,0.99987,-0.00069414,0.016332,1.1338e-05,0.020055,0.006383,-0.00065539
11.24,0.77523,0.12381,1.7709,-0.028082,0.50213,0.059264,0.99987,-0.00079446,0.016301,1.2951e-05,0.020055,0.0063817,-0.0006541
11.25,0.77494,0.12883,1.7715,-0.031278,0.50196,0.059226,0.99987,-0.00089478,0.016269,1.4558e-05,0.020056,0.0063775,-0.00065277
11.26,0.77461,0.13385,1.7721,-0.034466,0.50178,0.059188,0.99987,-0.00099509,0.016237,1.6158e-05,0.020054,0.0063804,-0.00065154
11.27,0.77425,0.13887,1.7727,-0.037649,0.50157,0.059151,0.99987,-0.0010954,0.016205,1.7752e-05,0.020055,0.0063764,-0.00065021
11.28,0.77386,0.14388,1.7733,-0.040825,0.50135,0.059114,0.99987,-0.0011957,0.016173,1.934e-05,0.020055,0.0063762,-0.00064894
11.29,0.77343,0.14889,1.7739,-0.043995,0.5011,0.059077,0.99987,-0.001296,0.016141,2.0921e-05,0.020054,0.0063768,-0.00064768
11.3,0.77298,0.1539,1.7744,-0.047159,0.50084,0.059041,0.99987,-0.0013963,0.016109,2.2496e-05,0.020055,0.006373,-0.00064635
11.31,0.77249,0.15891,1.775,-0.050317,0.50056,0.059004,0.99987,-0.0014967,0.016077,2.4065e-05,0.020053,0.0063747,-0.00064511
11.32,0.77197,0.16391,1.7756,-0.053468,0.50025,0.058968,0.99987,-0.001597,0.016046,2.5627e-05,0.020054,0.0063714,-0.00064379
11.33,0.77142,0.16891,1.7762,-0.056613,0.49993,0.058932,0.99987,-0.0016973,0.016014,2.7182e-05,0.020054,0.0063697,-0.00064249
11.34,0.77084,0.17391,1.7768,-0.059752,0.49959,0.058896,0.99987,-0.0017976,0.015982,2.8731e-05,0.020053,0.0063715,-0.00064125
11.35,0.77022,0.17891,1.7774,-0.062885,0.49922,0.058861,0.99987,-0.0018979,0.01595,3.0274e-05,0.020053,0.0063681,-0.00063993
11.36,0.76958,0.1839,1.778,-0.066011,0.49884,0.058826,0.99987,-0.0019982,0.015918,3.1811e-05,0.020052,0.0063693,-0.00063868
11.37,0.7689,0.18888,1.7786,-0.069131,0.49844,0.058791,0.99987,-0.0020985,0.015886,3.3341e-05,0.020053,0.0063668,-0.00063737
11.38,0.7682,0.19387,1.7792,-0.072245,0.49802,0.058756,0.99987,-0.0021988,0.015854,3.4864e-05,0.020053,0.0063638,-0.00063606
11.39,0.76746,0.19884,1.7797,-0.075353,0.49758,0.058721,0.99987,-0.0022991,0.015823,3.6382e-05,0.020052,0.0063657,-0.00063482
11.4,0.76669,0.20382,1.7803,-0.078454,0.49712,0.058687,0.99987,-0.0023994,0.015791,3.7892e-05,0.020052,0.0063631,-0.00063351
11.41,0.76589,0.20879,1.7809,-0.081549,0.49664,0.058653,0.99987,-0.0024997,0.015759,3.9397e-05,0.020051,0.0063642,-0.00063226
11.42,0.76506,0.21375,1.7815,-0.084638,0.49614,0.058619,0.99987,-0.0026,0.015727,4.0895e-05,0.020051,0.0063624,-0.00063096
11.43,0.7642,0.21871,1.7821,-0.087721,0.49562,0.058585,0.99987,-0.0027003,0.015695,4.2387e-05,0.020052,0.0063589,-0.00062963
11.44,0.76331,0.22366,1.7827,-0.090797,0.49508,0.058551,0.99987,-0.0028006,0.015664,4.3872e-05,0.020051,0.0063598,-0.00062838
11.45,0.76238,0.22861,1.7833,-0.093867,0.49452,0.058518,0.99987,-0.0029009,0.015632,4.5351e-05,0.020051,0.0063583,-0.00062709
11.46,0.76143,0.23355,1.7838,-0.096931,0.49394,0.058485,0.99987,-0.0030012,0.0156,4.6823e-05,0.02005,0.0063594,-0.00062584
11.47,0.76044,0.23849,1.7844,-0.099989,0.49334,0.058452,0.99987,-0.0031015,0.015568,4.8289e-05,0.02005,0.0063583,-0.00062455
11.48,0.75943,0.24342,1.785,-0.10304,0.49272,0.05842,0.99987,-0.0032017,0.015536,4.9749e-05,0.020051,0.006355,-0.00062323
11.49,0.75838,0.24834,1.7856,-0.10609,0.49208,0.058387,0.99987,-0.003302,0.015505,5.1202e-05,0.020051,0.006354,-0.00062194
11.5,0.75731,0.25326,1.7862,-0.10913,0.49143,0.058355,0.99987,-0.0034023,0.015473,5.2649e-05,0.020051,0.0063536,-0.00062067
11.51,0.7562,0.25817,1.7868,-0.11216,0.49075,0.058323,0.99987,-0.0035026,0.015441,5.409e-05,0.020049,0.0063549,-0.00061943
11.52,0.75506,0.26308,1.7874,-0.11518,0.49005,0.058291,0.99987,-0.0036029,0.015409,5.5524e-05,0.020049,0.0063544,-0.00061815
11.53,0.7539,0.26797,1.7879,-0.1182,0.48934,0.05826,0.99987,-0.0037032,0.015378,5.6952e-05,0.020049,0.0063517,-0.00061683
11.54,0.7527,0.27286,1.7885,-0.12122,0.4886,0.058229,0.99988,-0.0038035,0.015346,5.8374e-05,0.02005,0.0063492,-0.00061552
11.55,0.75147,0.27774,1.7891,-0.12423,0.48784,0.058198,0.99988,-0.0039037,0.015314,5.9789e-05,0.02005,0.006349,-0.00061425
11.56,0.75021,0.28262,1.7897,-0.12723,0.48707,0.058167,0.99988,-0.004004,0.015282,6.1197e-05,0.020048,0.0063506,-0.00061302
11.57,0.74893,0.28749,1.7903,-0.13022,0.48627,0.058136,0.99988,-0.0041043,0.015251,6.26e-05,0.020047,0.0063505,-0.00061175
11.58,0.74761,0.29234,1.7908,-0.13321,0.48546,0.058106,0.99988,-0.0042046,0.015219,6.3996e-05,0.020048,0.0063487,-0.00061045
11.59,0.74626,0.29719,1.7914,-0.1362,0.48462,0.058076,0.99988,-0.0043049,0.015187,6.5385e-05,0.020049,0.006346,-0.00060913
11.6,0.74489,0.30204,1.792,-0.13917,0.48377,0.058046,0.99988,-0.0044051,0.015155,6.6769e-05,0.020049,0.0063446,-0.00060784
11.61,0.74348,0.30687,1.7926,-0.14214,0.4829,0.058016,0.99988,-0.0045054,0.015124,6.8146e-05,0.020047,0.0063465,-0.00060661
11.62,0.74204,0.31169,1.7932,-0.14511,0.482,0.057987,0.99988,-0.0046057,0.015092,6.9516e-05,0.020046,0.0063467,-0.00060535
11.63,0.74058,0.31651,1.7937,-0.14807,0.48109,0.057958,0.99988,-0.0047059,0.01506,7.088e-05,0.020046,0.0063457,-0.00060406
11.64,0.73908,0.32132,1.7943,-0.15102,0.48016,0.057929,0.99988,-0.0048062,0.015028,7.2238e-05,0.020047,0.0063437,-0.00060276
11.65,0.73756,0.32611,1.7949,-0.15396,0.4792,0.0579,0.99988,-0.0049065,0.014997,7.3589e-05,0.020047,0.006342,-0.00060146
11.66,0.736,0.3309,1.7955,-0.1569,0.47823,0.057871,0.99988,-0.0050067,0.014965,7.4934e-05,0.020046,0.0063426,-0.00060021
11.67,0.73442,0.33568,1.7961,-0.15984,0.47724,0.057843,0.99988,-0.005107,0.014933,7.6273e-05,0.020045,0.0063429,-0.00059895
11.68,0.73281,0.34044,1.7966,-0.16276,0.47623,0.057815,0.99988,-0.0052073,0.014902,7.7605e-05,0.020045,0.0063425,-0.00059767
11.69,0.73116,0.3452,1.7972,-0.16569,0.47519,0.057787,0.99988,-0.0053075,0.01487,7.8931e-05,0.020045,0.0063415,-0.00059639
11.7,0.72949,0.34995,1.7978,-0.1686,0.47414,0.057759,0.99988,-0.0054078,0.014838,8.0251e-05,0.020046,0.0063389,-0.00059507
11.71,0.72779,0.35468,1.7984,-0.17151,0.47307,0.057732,0.99988,-0.0055081,0.014806,8.1564e-05,0.020045,0.006339,-0.00059381
11.72,0.72606,0.35941,1.7989,-0.17441,0.47198,0.057705,0.99988,-0.0056083,0.014775,8.2871e-05,0.020044,0.0063392,-0.00059255
11.73,0.7243,0.36412,1.7995,-0.17731,0.47087,0.057678,0.99988,-0.0057086,0.014743,8.4172e-05,0.020044,0.0063391,-0.00059128
11.74,0.72252,0.36883,1.8001,-0.1802,0.46974,0.057651,0.99987,-0.0058088,0.014711,8.5466e-05,0.020043,0.0063386,-0.00059
11.75,0.7207,0.37352,1.8007,-0.18308,0.46859,0.057624,0.99987,-0.0059091,0.01468,8.6754e-05,0.020045,0.0063357,-0.00058868
11.76,0.71885,0.3782,1.8013,-0.18596,0.46742,0.057598,0.99987,-0.0060094,0.014648,8.8035e-05,0.020044,0.0063355,-0.00058741
11.77,0.71698,0.38287,1.8018,-0.18883,0.46624,0.057572,0.99987,-0.0061096,0.014616,8.931e-05,0.020044,0.0063355,-0.00058614
11.78,0.71508,0.38752,1.8024,-0.19169,0.46503,0.057546,0.99987,-0.0062099,0.014585,9.0579e-05,0.020043,0.0063353,-0.00058487
11.79,0.71315,0.39217,1.803,-0.19455,0.4638,0.05752,0.99987,-0.0063101,0.014553,9.1842e-05,0.020042,0.006335,-0.0005836
11.8,0.71119,0.3968,1.8036,-0.19741,0.46255,0.057495,0.99987,-0.0064104,0.014521,9.3098e-05,0.020044,0.0063325,-0.00058228
11.81,0.7092,0.40142,1.8041,-0.20025,0.46128,0.05747,0.99987,-0.0065106,0.01449,9.4347e-05,0.020043,0.0063322,-0.00058101
11.82,0.70718,0.40603,1.8047,-0.20309,0.46,0.057445,0.99987,-0.0066108,0.014458,9.5591e-05,0.020043,0.0063319,-0.00057974
11.83,0.70514,0.41062,1.8053,-0.20593,0.45869,0.05742,0.99987,-0.0067063,0.014423,9.6746e-05,0.017416,0.0080298,-0.00050411
11.84,0.70306,0.4152,1.8059,-0.20875,0.45737,0.057395,0.99987,-0.0067853,0.014378,9.758e-05,0.014401,0.0099733,-0.00041417
11.85,0.70096,0.41977,1.8064,-0.21157,0.45603,0.05737,0.99987,-0.0068531,0.014325,9.8192e-05,0.012974,0.010889,-0.00037089
11.86,0.69883,0.42432,1.807,-0.21437,0.45468,0.057344,0.99987,-0.0069172,0.01427,9.8726e-05,0.012814,0.010992,-0.00036519
11.87,0.69667,0.42886,1.8076,-0.21717,0.45331,0.057317,0.99987,-0.0069822,0.014216,9.9271e-05,0.013209,0.010732,-0.00037519
11.88,0.69449,0.43339,1.8081,-0.21995,0.45194,0.05729,0.99987,-0.0070494,0.014163,9.9851e-05,0.013614,0.010469,-0.00038567
11.89,0.69228,0.4379,1.8087,-0.22273,0.45055,0.057263,0.99988,-0.0071181,0.014111,0.00010045,0.013829,0.01033,-0.00039061
11.9,0.69003,0.4424,1.8093,-0.22549,0.44915,0.057235,0.99988,-0.0071874,0.014059,0.00010106,0.013877,0.010296,-0.00039033
11.91,0.68777,0.44688,1.8099,-0.22825,0.44773,0.057207,0.99988,-0.0072567,0.014008,0.00010166,0.013832,0.010327,-0.00038778
11.92,0.68547,0.45135,1.8104,-0.23099,0.4463,0.057178,0.99988,-0.0073258,0.013956,0.00010225,0.013784,0.010356,-0.00038472
11.93,0.68315,0.45581,1.811,-0.23372,0.44485,0.057148,0.99988,-0.0073946,0.013904,0.00010283,0.013748,0.010381,-0.00038252
11.94,0.6808,0.46025,1.8116,-0.23645,0.4434,0.057118,0.99988,-0.0074634,0.013852,0.0001034,0.01374,0.010386,-0.00038086
11.95,0.67842,0.46467,1.8122,-0.23916,0.44193,0.057087,0.99988,-0.0075321,0.013801,0.00010396,0.013748,0.010379,-0.00037948
11.96,0.67601,0.46909,1.8127,-0.24186,0.44044,0.057056,0.99988,-0.0076009,0.013749,0.00010451,0.013751,0.010379,-0.00037836
11.97,0.67358,0.47348,1.8133,-0.24455,0.43894,0.057024,0.99988,-0.0076697,0.013697,0.00010506,0.013761,0.01037,-0.00037697
11.98,0.67112,0.47787,1.8139,-0.24724,0.43743,0.056992,0.99988,-0.0077385,0.013645,0.0001056,0.013763,0.010369,-0.00037562
11.99,0.66864,0.48223,1.8144,-0.24991,0.43591,0.056959,0.99988,-0.0078074,0.013593,0.00010614,0.013759,0.010373,-0.00037429
12,0.66612,0.48658,1.815,-0.25257,0.43437,0.056926,0.99988,-0.0078762,0.013541,0.00010667,0.013762,0.010369,-0.00037278
12.01,0.66358,0.49092,1.8156,-0.25522,0.43282,0.056892,0.99988,-0.007945,0.013489,0.00010719,0.013758,0.010373,-0.00037143
12.02,0.66102,0.49524,1.8161,-0.25786,0.43125,0.056858,0.99988,-0.0080138,0.013437,0.0001077,0.013761,0.010369,-0.00036994
12.03,0.65843,0.49954,1.8167,-0.2605,0.42967,0.056823,0.99988,-0.0080827,0.013386,0.0001082,0.013765,0.010365,-0.00036846
12.04,0.65581,0.50383,1.8173,-0.26312,0.42808,0.056787,0.99988,-0.0081515,0.013334,0.0001087,0.013764,0.010367,-0.0003671
12.05,0.65316,0.50811,1.8178,-0.26573,0.42648,0.056751,0.99988,-0.0082203,0.013282,0.0001092,0.013765,0.010366,-0.00036568
12.06,0.65049,0.51236,1.8184,-0.26833,0.42486,0.056715,0.99988,-0.0082892,0.01323,0.00010968,0.013761,0.01037,-0.00036437
12.07,0.6478,0.5166,1.819,-0.27092,0.42322,0.056678,0.99988,-0.008358,0.013178,0.00011016,0.013763,0.010368,-0.00036293
12.08,0.64508,0.52083,1.8195,-0.2735,0.42158,0.05664,0.99988,-0.0084269,0.013126,0.00011063,0.013766,0.010364,-0.00036145
12.09,0.64233,0.52503,1.8201,-0.27607,0.41992,0.056602,0.99988,-0.0084957,0.013075,0.00011109,0.013769,0.010362,-0.00035998
12.1,0.63955,0.52923,1.8207,-0.27863,0.41824,0.056563,0.99988,-0.0085646,0.013023,0.00011155,0.01377,0.01036,-0.00035854
12.11,0.63675,0.5334,1.8212,-0.28118,0.41656,0.056524,0.99988,-0.0086334,0.012971,0.000112,0.013763,0.010367,-0.0003573
12.12,0.63393,0.53756,1.8218,-0.28372,0.41486,0.056484,0.99988,-0.0087023,0.012919,0.00011244,0.013764,0.010366,-0.00035588
12.13,0.63108,0.5417,1.8224,-0.28625,0.41314,0.056444,0.99988,-0.0087711,0.012867,0.00011287,0.013765,0.010365,-0.00035444
12.14,0.62821,0.54582,1.8229,-0.28877,0.41142,0.056403,0.99988,-0.00884,0.012816,0.0001133,0.013767,0.010363,-0.000353
12.15,0.62531,0.54993,1.8235,-0.29128,0.40968,0.056362,0.99988,-0.0089088,0.012764,0.00011372,0.013769,0.010361,-0.00035155
12.16,0.62238,0.55401,1.8241,-0.29378,0.40792,0.05632,0.99988,-0.0089777,0.012712,0.00011414,0.013766,0.010364,-0.00035021
12.17,0.61943,0.55808,1.8246,-0.29627,0.40615,0.056277,0.99988,-0.0090466,0.01266,0.00011454,0.013766,0.010364,-0.00034881
12.18,0.61645,0.56214,1.8252,-0.29875,0.40437,0.056234,0.99988,-0.0091154,0.012608,0.00011494,0.013767,0.010363,-0.0003474
12.19,0.61345,0.56617,1.8258,-0.30122,0.40258,0.056191,0.99988,-0.0091843,0.012556,0.00011534,0.013767,0.010363,-0.00034598
12.2,0.61043,0.57019,1.8263,-0.30367,0.40077,0.056147,0.99988,-0.0092532,0.012505,0.00011572,0.013772,0.010358,-0.00034447
12.21,0.60738,0.57419,1.8269,-0.30612,0.39895,0.056102,0.99988,-0.009322,0.012453,0.0001161,0.013769,0.01036,-0.00034312
12.22,0.60431,0.57817,1.8274,-0.30856,0.39711,0.056057,0.99988,-0.0093909,0.012401,0.00011647,0.01377,0.01036,-0.0003417
12.23,0.60121,0.58213,1.828,-0.31099,0.39526,0.056011,0.99988,-0.0094598,0.012349,0.00011684,0.013771,0.010359,-0.00034027
12.24,0.59809,0.58607,1.8286,-0.31341,0.3934,0.055965,0.99988,-0.0095287,0.012298,0.00011719,0.013772,0.010358,-0.00033884
12.25,0.59494,0.59,1.8291,-0.31581,0.39152,0.055918,0.99988,-0.0095976,0.012246,0.00011754,0.013776,0.010355,-0.00033736
12.26,0.59177,0.5939,1.8297,-0.31821,0.38964,0.055871,0.99988,-0.0096664,0.012194,0.00011789,0.013773,0.010357,-0.00033602
12.27,0.58858,0.59779,1.8302,-0.3206,0.38773,0.055823,0.99988,-0.0097353,0.012142,0.00011822,0.013775,0.010355,-0.00033456
12.28,0.58536,0.60166,1.8308,-0.32298,0.38582,0.055775,0.99988,-0.0098042,0.01209,0.00011855,0.013777,0.010353,-0.0003331
12.29,0.58212,0.60551,1.8313,-0.32534,0.38389,0.055726,0.99988,-0.0098731,0.012039,0.00011887,0.013779,0.010352,-0.00033166
12.3,0.57885,0.60933,1.8319,-0.3277,0.38194,0.055677,0.99988,-0.009942,0.011987,0.00011919,0.013777,0.010353,-0.00033029
12.31,0.57556,0.61314,1.8325,-0.33005,0.37999,0.055627,0.99988,-0.010011,0.011935,0.0001195,0.013776,0.010354,-0.00032891
12.32,0.57225,0.61693,1.833,-0.33238,0.37802,0.055576,0.99988,-0.01008,0.011883,0.0001198,0.013779,0.010351,-0.00032742
12.33,0.56892,0.6207,1.8336,-0.33471,0.37603,0.055525,0.99988,-0.010149,0.011832,0.00012009,0.01378,0.01035,-0.000326
12.34,0.56556,0.62445,1.8341,-0.33703,0.37404,0.055474,0.99988,-0.010218,0.01178,0.00012038,0.013778,0.010352,-0.00032464
12.35,0.56218,0.62819,1.8347,-0.33933,0.37202,0.055422,0.99988,-0.010286,0.011728,0.00012065,0.013778,0.010352,-0.00032322
12.36,0.55877,0.6319,1.8352,-0.34163,0.37,0.055369,0.99988,-0.010355,0.011676,0.00012093,0.013777,0.010353,-0.00032183
12.37,0.55534,0.63558,1.8358,-0.34391,0.36796,0.055316,0.99988,-0.010424,0.011624,0.00012119,0.013781,0.01035,-0.00032036
12.38,0.55189,0.63925,1.8363,-0.34619,0.36591,0.055262,0.99988,-0.010493,0.011573,0.00012145,0.013783,0.010349,-0.0003189
12.39,0.54842,0.6429,1.8369,-0.34845,0.36385,0.055208,0.99988,-0.010562,0.011521,0.0001217,0.013783,0.010348,-0.00031749
12.4,0.54492,0.64653,1.8374,-0.35071,0.36177,0.055153,0.99988,-0.010631,0.011469,0.00012194,0.013781,0.01035,-0.00031612
12.41,0.54141,0.65014,1.838,-0.35295,0.35968,0.055098,0.99988,-0.0107,0.011417,0.00012218,0.013778,0.010352,-0.00031476
12.42,0.53786,0.65372,1.8385,-0.35519,0.35757,0.055042,0.99988,-0.010769,0.011366,0.00012241,0.01378,0.01035,-0.00031331
12.43,0.5343,0.65729,1.8391,-0.35741,0.35545,0.054986,0.99988,-0.010838,0.011314,0.00012263,0.013782,0.010349,-0.00031187
12.44,0.53072,0.66083,1.8396,-0.35963,0.35332,0.054929,0.99988,-0.010907,0.011262,0.00012285,0.013783,0.010348,-0.00031043
12.45,0.52711,0.66436,1.8402,-0.36183,0.35117,0.054871,0.99988,-0.010976,0.01121,0.00012306,0.013787,0.010345,-0.00030895
12.46,0.52348,0.66786,1.8407,-0.36403,0.34901,0.054814,0.99988,-0.011045,0.011159,0.00012326,0.013779,0.010351,-0.00030768
12.47,0.51983,0.67134,1.8413,-0.36621,0.34684,0.054755,0.99988,-0.011113,0.011107,0.00012345,0.013779,0.01035,-0.00030625
12.48,0.51616,0.67479,1.8418,-0.36838,0.34465,0.054696,0.99988,-0.011182,0.011055,0.00012364,0.01378,0.01035,-0.00030483
12.49,0.51246,0.67823,1.8424,-0.37055,0.34245,0.054636,0.99988,-0.011251,0.011003,0.00012382,0.01378,0.010349,-0.00030341
12.5,0.50874,0.68164,1.8429,-0.3727,0.34024,0.054576,0.99988,-0.01132,0.010952,0.00012399,0.013785,0.010347,-0.00030193
12.51,0.50501,0.68503,1.8435,-0.37485,0.33801,0.054516,0.99988,-0.011389,0.0109,0.00012416,0.01378,0.010349,-0.00030059
12.52,0.50125,0.6884,1.844,-0.37698,0.33577,0.054455,0.99988,-0.011458,0.010848,0.00012432,0.01378,0.010349,-0.00029918
12.53,0.49747,0.69175,1.8446,-0.3791,0.33352,0.054393,0.99988,-0.011527,0.010796,0.00012447,0.01378,0.010349,-0.00029776
12.54,0.49367,0.69507,1.8451,-0.38121,0.33125,0.054331,0.99988,-0.011596,0.010745,0.00012461,0.01378,0.010349,-0.00029634
12.55,0.48984,0.69837,1.8457,-0.38332,0.32897,0.054268,0.99987,-0.011665,0.010693,0.00012475,0.013785,0.010346,-0.00029484
12.56,0.486,0.70165,1.8462,-0.38541,0.32668,0.054205,0.99987,-0.011734,0.010641,0.00012488,0.013781,0.010348,-0.00029349
12.57,0.48214,0.70491,1.8467,-0.38749,0.32437,0.054141,0.99987,-0.011803,0.01059,0.000125,0.013781,0.010348,-0.00029208
12.58,0.47825,0.70814,1.8473,-0.38956,0.32205,0.054077,0.99987,-0.011872,0.010538,0.00012512,0.013782,0.010347,-0.00029065
12.59,0.47434,0.71135,1.8478,-0.39163,0.31971,0.054012,0.99987,-0.011941,0.010486,0.00012523,0.013784,0.010346,-0.0002892
12.6,0.47042,0.71453,1.8484,-0.39368,0.31736,0.053946,0.99987,-0.01201,0.010434,0.00012533,0.013787,0.010344,-0.00028774
12.61,0.46647,0.7177,1.8489,-0.39572,0.315,0.05388,0.99987,-0.012079,0.010383,0.00012542,0.013782,0.010347,-0.00028639
12.62,0.4625,0.72083,1.8494,-0.39775,0.31263,0.053814,0.99987,-0.012147,0.010331,0.00012551,0.013783,0.010346,-0.00028496
12.63,0.45852,0.72395,1.85,-0.39977,0.31024,0.053747,0.99987,-0.012216,0.010279,0.00012559,0.013786,0.010345,-0.0002835
12.64,0.45451,0.72704,1.8505,-0.40179,0.30783,0.053679,0.99987,-0.012285,0.010227,0.00012566,0.01379,0.010342,-0.00028203
12.65,0.45048,0.73011,1.851,-0.40379,0.30542,0.053611,0.99987,-0.012354,0.010176,0.00012573,0.013791,0.010342,-0.0002806
12.66,0.44643,0.73315,1.8516,-0.40578,0.30299,0.053543,0.99987,-0.012423,0.010124,0.00012579,0.013784,0.010345,-0.00027929
12.67,0.44236,0.73616,1.8521,-0.40776,0.30054,0.053473,0.99987,-0.012492,0.010072,0.00012584,0.013786,0.010344,-0.00027783
12.68,0.43828,0.73916,1.8527,-0.40973,0.29809,0.053404,0.99987,-0.012561,0.010021,0.00012589,0.013791,0.010342,-0.00027635
12.69,0.43417,0.74213,1.8532,-0.41169,0.29562,0.053334,0.99987,-0.01263,0.0099689,0.00012592,0.013792,0.010341,-0.00027491
12.7,0.43004,0.74507,1.8537,-0.41364,0.29313,0.053263,0.99987,-0.012699,0.0099167,0.00012595,0.012933,0.011608,-0.00025921
12.71,0.4259,0.74799,1.8543,-0.41558,0.29064,0.053193,0.99987,-0.012747,0.0098353,0.0001254,0.0066169,0.020824,-0.00013101
12.72,0.42173,0.75088,1.8548,-0.4175,0.28814,0.053124,0.99987,-0.012768,0.0097136,0.00012405,0.002298,0.027124,-4.397e-05
12.73,0.41755,0.75375,1.8553,-0.41939,0.28563,0.053058,0.99987,-0.012775,0.009571,0.00012229,0.00078283,0.029328,-1.4031e-05
12.74,0.41334,0.7566,1.8558,-0.42125,0.28312,0.052994,0.99987,-0.012779,0.0094247,0.00012046,0.001035,0.028957,-1.8875e-05
12.75,0.40912,0.75941,1.8564,-0.42309,0.28062,0.052932,0.99988,-0.012786,0.0092828,0.00011871,0.0018222,0.027806,-3.3603e-05
12.76,0.40488,0.76221,1.8569,-0.42489,0.27811,0.052871,0.99988,-0.012797,0.0091462,0.00011706,0.0024312,0.026915,-4.4498e-05
12.77,0.40062,0.76498,1.8574,-0.42668,0.2756,0.052813,0.99988,-0.01281,0.0090128,0.00011547,0.0026834,0.026545,-4.8458e-05
12.78,0.39635,0.76772,1.858,-0.42843,0.27308,0.052757,0.99988,-0.012824,0.0088801,0.00011389,0.0026823,0.026545,-4.7711e-05
12.79,0.39206,0.77044,1.8585,-0.43016,0.27057,0.052703,0.99988,-0.012837,0.0087471,0.0001123,0.0025879,0.02668,-4.5317e-05
12.8,0.38775,0.77313,1.859,-0.43186,0.26805,0.052651,0.99988,-0.01285,0.0086134,0.00011069,0.0025054,0.0268,-4.3163e-05
12.81,0.38342,0.7758,1.8595,-0.43354,0.26553,0.052601,0.99988,-0.012862,0.0084793,0.00010907,0.0024662,0.026856,-4.183e-05
12.82,0.37907,0.77844,1.8601,-0.43519,0.263,0.052553,0.99988,-0.012874,0.008345,0.00010745,0.0024633,0.026859,-4.1112e-05
12.83,0.37471,0.78106,1.8606,-0.43681,0.26048,0.052507,0.99988,-0.012887,0.0082107,0.00010582,0.0024758,0.026841,-4.0649e-05
12.84,0.37034,0.78365,1.8611,-0.43841,0.25795,0.052463,0.99988,-0.012899,0.0080766,0.00010419,0.0024871,0.026822,-4.0195e-05
12.85,0.36595,0.78622,1.8616,-0.43998,0.25541,0.052421,0.99989,-0.012912,0.0079425,0.00010256,0.0024951,0.02681,-3.9636e-05
12.86,0.36154,0.78876,1.8622,-0.44153,0.25288,0.052381,0.99989,-0.012924,0.0078085,0.00010093,0.0024966,0.026806,-3.9005e-05
12.87,0.35712,0.79128,1.8627,-0.44305,0.25034,0.052344,0.99989,-0.012937,0.0076745,9.9293e-05,0.0024966,0.026805,-3.833e-05
12.88,0.35268,0.79377,1.8632,-0.44454,0.2478,0.052308,0.99989,-0.012949,0.0075405,9.7653e-05,0.0024968,0.026805,-3.7649e-05
12.89,0.34823,0.79623,1.8637,-0.44601,0.24526,0.052274,0.99989,-0.012962,0.0074065,9.601e-05,0.0024957,0.026803,-3.6986e-05
12.9,0.34376,0.79867,1.8643,-0.44745,0.24272,0.052243,0.99989,-0.012974,0.0072725,9.4364e-05,0.0024972,0.026801,-3.6323e-05
12.91,0.33928,0.80109,1.8648,-0.44886,0.24017,0.052213,0.99989,-0.012987,0.0071385,9.2715e-05,0.0024975,0.026798,-3.5671e-05
12.92,0.33478,0.80348,1.8653,-0.45025,0.23762,0.052185,0.99989,-0.012999,0.0070045,9.1062e-05,0.0024991,0.026796,-3.5015e-05
12.93,0.33027,0.80584,1.8658,-0.45161,0.23507,0.05216,0.99989,-0.013012,0.0068706,8.9407e-05,0.0025005,0.026793,-3.4359e-05
12.94,0.32575,0.80818,1.8663,-0.45295,0.23252,0.052136,0.99989,-0.013024,0.0067366,8.7748e-05,0.0025004,0.02679,-3.3704e-05
12.95,0.32121,0.81049,1.8669,-0.45426,0.22996,0.052115,0.99989,-0.013037,0.0066027,8.6086e-05,0.0025023,0.026788,-3.3043e-05
12.96,0.31666,0.81278,1.8674,-0.45554,0.2274,0.052095,0.99989,-0.013049,0.0064688,8.4421e-05,0.0025022,0.026786,-3.2385e-05
12.97,0.3121,0.81504,1.8679,-0.45679,0.22484,0.052078,0.99989,-0.013062,0.0063348,8.2753e-05,0.0025037,0.026784,-3.1724e-05
12.98,0.30753,0.81727,1.8684,-0.45802,0.22227,0.052063,0.9999,-0.013074,0.0062009,8.1081e-05,0.0025046,0.026781,-3.1064e-05
12.99,0.30294,0.81948,1.869,-0.45923,0.21971,0.052049,0.9999,-0.013087,0.0060671,7.9406e-05,0.0025047,0.026779,-3.0403e-05
13,0.29834,0.82167,1.8695,-0.46041,0.21714,0.052038,0.9999,-0.013099,0.0059332,7.7729e-05,0.0025066,0.026777,-2.9742e-05
13.01,0.29373,0.82383,1.87,-0.46156,0.21457,0.052029,0.9999,-0.013112,0.0057993,7.6048e-05,0.0025063,0.026774,-2.908e-05
13.02,0.28911,0.82596,1.8705,-0.46268,0.21199,0.052022,0.9999,-0.013124,0.0056655,7.4363e-05,0.0025079,0.026772,-2.8418e-05
